ident,name,latitude_deg,longitude_deg,elevation_ft
KLRY,Lawrence Smith Memorial Airport,38.611000061035156,-94.34210205078125,915
KLSB,Lordsburg Municipal Airport,32.3334999084,-108.692001343,4289
KLSE,La Crosse Municipal Airport,43.879002,-91.256699,655
KLSF,Lawson Army Air Field (Fort Benning),32.337299346900004,-84.9913024902,232
KLSK,Lusk Municipal Airport,42.753799438499996,-104.404998779,4964
KLSN,Los Banos Municipal Airport,37.06290054,-120.8690033,121
KLSV,Nellis Air Force Base,36.2361984253,-115.033996582,1870
KLTS,Altus Air Force Base,34.667098999,-99.2667007446,1382
KLTY,Liberty County Airport,48.510702,-110.990997,3160
KLUD,Decatur Municipal Airport,33.254600524902344,-97.58059692382812,1047
KLUF,Luke Air Force Base,33.534999847399995,-112.383003235,1085
KLUG,Ellington Airport,35.50699996948242,-86.80390167236328,717
KLUK,Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199,483
KLUL,Hesler Noble Field,31.672599792499998,-89.172203064,238
KLUM,Menomonie Municipal Score Field,44.89229965209961,-91.8678970336914,895
KLUX,Laurens County Airport,34.50709915161133,-81.94719696044922,697
KLVJ,Pearland Regional Airport,29.521299362182617,-95.24210357666016,44
KLVK,Livermore Municipal Airport,37.6934013367,-121.819999695,400
KLVL,Lawrenceville Brunswick Municipal Airport,36.7728004456,-77.79429626459999,329
KLVM,Mission Field,45.6994018555,-110.447998047,4660
KLVN,Airlake Airport,44.627899169921875,-93.22810363769531,960
KLVS,Las Vegas Municipal Airport,35.6542015076,-105.141998291,6877
KLWA,South Haven Area Regional Airport,42.351200103759766,-86.25569915771484,666
KLWB,Greenbrier Valley Airport,37.8582992554,-80.3994979858,2302
KLWC,Lawrence Municipal Airport,39.01119995,-95.21659851,833
KLWL,Wells Municipal Airport/Harriet Field,41.117099762,-114.92199707,5772
KLWM,Lawrence Municipal Airport,42.717201232899995,-71.1233978271,148
KLWS,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844,1442
KLWT,Lewistown Municipal Airport,47.04930114746094,-109.46700286865234,4170
KLWV,Lawrenceville Vincennes International Airport,38.7643013,-87.6054992676,430
KLXL,Little Falls-Morrison County-Lindbergh field,45.9496994,-94.34739685,1123
KLXN,Jim Kelly Field,40.791000366199995,-99.7772979736,2413
KLXT,Lee's Summit Municipal Airport,38.95970154,-94.37139893,1004
KLXV,Lake County Airport,39.220298767100005,-106.317001343,9927
KLXY,Mexia Limestone County Airport,31.639799118041992,-96.51470184326172,544
KLYH,Lynchburg Regional Preston Glenn Field,37.326698303222656,-79.20040130615234,938
KLYO,Lyons-Rice County Municipal Airport,38.34280014,-98.22689819,1691
KLYV,Quentin Aanenson Field,43.621200561523,-96.215797424316,1431
KLZD,Danielson Airport,41.819698333740234,-71.9010009765625,238
KLZU,Gwinnett County Briscoe Field,33.97809982,-83.96240234,1061
KLZZ,Lampasas Airport,31.106199264526367,-98.1958999633789,1215
KM01,General Dewitt Spain Airport,35.20069885,-90.05400085,225
KM02,Dickson Municipal Airport,36.12799835205078,-87.42980194091797,892
KM04,Covington Municipal Airport,35.58340072631836,-89.58719635009766,280
KM05,Caruthersville Memorial Airport,36.16910171508789,-89.67649841308594,268
KM08,William L. Whitehurst Field,35.21450043,-89.04340363,499
KM11,Copiah County Airport,31.90290069580078,-90.36869812011719,443
KM12,Steele Municipal Airport,36.09590149,-89.86340332,258
KM13,Poplarville Pearl River County Airport,30.785999298096,-89.504501342773,320
KM15,James Tucker Airport,35.595798,-87.876701,740
KM16,John Bell Williams Airport,32.30329895,-90.40850067,247
KM17,Bolivar Municipal Airport,37.596099853515625,-93.34770202636719,1092
KM18,Hope Municipal Airport,33.72010040283203,-93.65879821777344,359
KM19,Newport Regional Airport,35.637699,-91.176397,239
KM20,Grayson County Airport,37.39950180053711,-86.26020050048828,760
KM21,Muhlenberg County Airport,37.226200103759766,-87.15640258789062,422
KM22,Bill Pugh Field,34.445301,-87.711304,723
KM23,James H Easom Field,32.311798095703125,-89.13590240478516,369
KM24,Dean Griffin Memorial Airport,30.84320068359375,-89.15979766845703,270
KM25,Mayfield Graves County Airport,36.769100189199996,-88.5847015381,523
KM27,Waldron Municipal Airport,34.875999450683594,-94.10929870605469,695
KM29,Hassell Field,35.385101318359375,-87.96749877929688,401
KM30,Metropolis Municipal Airport,37.1859016418457,-88.75060272216797,384
KM31,Arnold Field,35.90340042114258,-89.39730072021484,292
KM32,Lake Village Municipal Airport,33.34600067138672,-91.3156967163086,125
KM33,Sumner County Regional Airport,36.375076,-86.408414,583
KM34,Kentucky Dam State Park Airport,37.009498596191406,-88.2958984375,349
KM36,Frank Federer Memorial Airport,34.88029861450195,-91.17639923095703,194
KM37,Ruleville Drew Airport,33.77640151977539,-90.5250015258789,137
KM40,Monroe County Airport,33.873699188232,-88.489700317383,226
KM41,Holly Springs Marshall County Airport,34.804298400878906,-89.52110290527344,553
KM43,Prentiss Jefferson Davis County Airport,31.59539986,-89.90619659,455
KM44,Houston Municipal Airport,33.89179992675781,-89.02369689941406,337
KM45,Alpine County Airport,38.734699249268,-119.76699829102,5867
KM46,Colstrip Airport,45.852901458740234,-106.70899963378906,3426
KM48,Houston Memorial Airport,37.330101013183594,-91.97319793701172,1196
KM50,Boardman Airport,45.81480026245117,-119.82099914550781,396
KM51,Oktibbeha Airport,33.497501373291016,-88.6812973022461,250
KM52,Franklin Wilkins Airport,35.65129852294922,-88.37889862060547,514
KM53,Humboldt Municipal Airport,35.80220031738281,-88.8749008178711,421
KM54,Lebanon Municipal Airport,36.19039917,-86.31569672,588
KM55,Lamar County Airport,33.84669876098633,-88.1155014038086,463
KM59,Richton Perry County Airport,31.317399978637695,-88.93499755859375,167
KM60,Woodruff County Airport,35.27190017700195,-91.26969909667969,200
KM65,Wynne Municipal Airport,35.23160171508789,-90.7615966796875,370
KM66,Alfred Schroeder Field,38.343101501464844,-97.21420288085938,1434
KM70,Pocahontas Municipal Airport,36.24549865722656,-90.9552001953125,273
KM71,Greensfield Airport,38.901798248291016,-90.96029663085938,549
KM72,New Albany Union County Airport,34.54869842529297,-89.02420043945312,413
KM73,Almyra Municipal Airport,34.41230010986328,-91.46630096435547,211
KM75,Malta Airport,48.366901397700005,-107.918998718,2254
KM77,Howard County Airport,33.996700286865234,-93.83809661865234,553
KM78,Malvern Municipal Airport,34.33330154418945,-92.7614974975586,538
KM79,John H Hooks Jr Memorial Airport,32.48529815673828,-91.77030181884766,83
KM80,Scott Airport,32.41630172729492,-91.1489028930664,84
KM83,Mccharen Field,33.58399963378906,-88.66670227050781,205
KM85,Gideon Memorial Airport,36.44380187988281,-89.90380096435547,268
KM88,Cornelia Fort Airpark,36.19029998779,-86.699699401855,418
KM89,Dexter B Florence Memorial Field,34.0998001099,-93.0661010742,182
KM90,William Robert Johnston Municipal Airport,36.7585983276,-120.371002197,162
KM91,Springfield Robertson County Airport,36.53720093,-86.92060089,706
KM93,Houston County Airport,36.31669998168945,-87.91670227050781,370
KM94,Desert Aire Regional Airport,46.687401,-119.920998,586
KM95,Richard Arthur Field,33.7122,-87.815002,357
KM99,Saline County/Watts Field,34.556599,-92.606903,318
KMAC,Macon Downtown Airport,32.82210159,-83.56199646,437
KMAE,Madera Municipal Airport,36.9886016846,-120.111999512,255
KMAF,Midland International Airport,31.9424991607666,-102.2020034790039,2871
KMAI,Marianna Municipal Airport,30.837799072265625,-85.18190002441406,110
KMAL,Malone Dufort Airport,44.85369873046875,-74.32890319824219,790
KMAN,(Duplicate),43.581333,-116.523056,2537
KMAO,Marion County Airport,34.18119812011719,-79.33470153808594,92
KMAW,Malden Regional Airport,36.6006012,-89.99220276,294
KMBG,Mobridge Municipal Airport,45.54650116,-100.4079971,1716
KMBL,Manistee Co Blacker Airport,44.2723999,-86.24690247,621
KMBO,Bruce Campbell Field,32.438702,-90.103104,326
KMBS,MBS International Airport,43.532901763916016,-84.07959747314453,668
KMBT,Murfreesboro Municipal Airport,35.87749863,-86.37750244,614
KMBY,Omar N Bradley Airport,39.463901519800004,-92.4270019531,867
KMCB,Mc Comb/Pike County Airport/John E Lewis Field,31.17849922,-90.47190094,413
KMCC,Mc Clellan Airfield,38.66759872,-121.401001,77
KMCD,Mackinac Island Airport,45.86489868,-84.63729858,739
KMCE,Merced Regional Macready Field,37.28469849,-120.5139999,155
KMCF,Mac Dill Air Force Base,27.84930038,-82.52120209,14
KMCI,Kansas City International Airport,39.2976,-94.713898,1026
KMCK,Mc Cook Ben Nelson Regional Airport,40.20629883,-100.5920029,2583
KMCN,Middle Georgia Regional Airport,32.69279861450195,-83.64920043945312,354
KMCO,Orlando International Airport,28.429399490356445,-81.30899810791016,96
KMCW,Mason City Municipal Airport,43.157798767100005,-93.3312988281,1213
KMCX,White County Airport,40.70880126953125,-86.76679992675781,676
KMCZ,Martin County Airport,35.86220169067383,-77.1781997680664,76
KMDA,Martindale Army Heliport,29.4312992096,-98.3777999878,674
KMDD,Midland Airpark,32.0364990234,-102.100997925,2803
KMDF,Mooreland Municipal Airport,36.484798431396484,-99.19419860839844,1970
KMDH,Southern Illinois Airport,37.778099060058594,-89.25199890136719,411
KMDQ,Madison County Executive Airport-Tom Sharp Jr Field,34.8614006,-86.55750275,756
KMDS,Madison Municipal Airport,44.01599884,-97.08589935,1718
KMDT,Harrisburg International Airport,40.1935005188,-76.7633972168,310
KMDW,Chicago Midway International Airport,41.785999,-87.752403,620
KMDZ,Taylor County Airport,45.10100174,-90.30329895,1478
KMEB,Laurinburg Maxton Airport,34.79190063,-79.36579895,216
KMEI,Key Field,32.33259963989258,-88.75189971923828,297
KMEJ,Meade Municipal Airport,37.27690124511719,-100.35600280761719,2529
KMEM,Memphis International Airport,35.04240036010742,-89.97669982910156,341
KMER,Castle Airport,37.38050079,-120.5680008,191
KMEV,Minden-Tahoe Airport,39.00030136,-119.7509995,4722
KMEY,James G. Whiting Memorial Field,42.17829895019531,-95.7936019897461,1116
KMEZ,Mena Intermountain Municipal Airport,34.545399,-94.202698,1080
KMFD,Mansfield Lahm Regional Airport,40.82139968869999,-82.5166015625,1297
KMFE,Mc Allen Miller International Airport,26.17580032,-98.23860168,107
KMFI,Marshfield Municipal Airport,44.6369018555,-90.18930053710001,1277
KMFR,Rogue Valley International Medford Airport,42.37419891357422,-122.87300109863281,1335
KMFV,Accomack County Airport,37.646900177,-75.761100769,47
KMGC,Michigan City Municipal Airport,41.703300476100004,-86.8211975098,655
KMGE,Dobbins Air Reserve Base,33.91540146,-84.51629639,1068
KMGG,Maple Lake Municipal Airport,45.236000061035156,-93.98560333251953,1028
KMGJ,Orange County Airport,41.50999832,-74.26460266,364
KMGM,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,221
KMGN,Harbor Springs Airport,45.42559814453125,-84.91339874267578,686
KMGR,Moultrie Municipal Airport,31.084899902300002,-83.8032989502,294
KMGW,Morgantown Municipal Walter L. Bill Hart Field,39.64289856,-79.91629791,1248
KMGY,Dayton-Wright Brothers Airport,39.5890007019,-84.224899292,957
KMHE,Mitchell Municipal Airport,43.774799346900004,-98.03859710690001,1304
KMHK,Manhattan Regional Airport,39.14099884033203,-96.6707992553711,1057
KMHL,Marshall Memorial Municipal Airport,39.0957984924,-93.20290374759999,779
KMHP,Metter Municipal Airport,32.3739013671875,-82.0792007446289,197
KMHR,Sacramento Mather Airport,38.55390167,-121.2979965,98
KMHT,Manchester-Boston Regional Airport,42.932598,-71.435699,266
KMHV,Mojave Airport,35.05939865,-118.1520004,2801
KMIA,Miami International Airport,25.79319953918457,-80.29060363769531,8
KMIB,Minot Air Force Base,48.4156,-101.358002,1667
KMIC,Crystal Airport,45.0620002746582,-93.35389709472656,869
KMIE,Delaware County Johnson Field,40.2422981262207,-85.3958969116211,937
KMIO,Miami Regional Airport,36.909199,-94.887497,808
KMIT,Shafter Airport - Minter Field,35.507401,-119.192002,424
KMIV,Millville Municipal Airport,39.367802,-75.072197,85
KMIW,Marshalltown Municipal Airport,42.112701416015625,-92.91780090332031,974
KMJD,Picayune Municipal Airport,30.48749924,-89.65119934,55
KMJQ,Jackson Municipal Airport,43.650001525878906,-94.98650360107422,1446
KMJX,Ocean County Airport,39.92750168,-74.29239655,82
KMKA,Miller Municipal Airport,44.52519989013672,-98.95809936523438,1569
KMKC,Charles B. Wheeler Downtown Airport,39.123199462890625,-94.5927963256836,759
KMKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,723
KMKG,Muskegon County Airport,43.16949844,-86.23819733,629
KMKJ,Mountain Empire Airport,36.894901275634766,-81.34989929199219,2558
KMKL,McKellar-Sipes Regional Airport,35.599899,-88.915604,434
KMKN,Comanche County City Airport,31.91679955,-98.60030365,1385
KMKO,Muskogee-Davis Regional Airport,35.656502,-95.366699,611
KMKS,Berkeley County Airport,33.18550109863281,-80.03630065917969,73
KMKT,Mankato Regional Airport,44.22159958,-93.91870117,1021
KMKV,Marksville Municipal Airport,31.09469985961914,-92.06909942626953,79
KMKY,Marco Island Airport,25.9950008392,-81.6725006104,5
KMLB,Melbourne International Airport,28.102800369262695,-80.64530181884766,33
KMLC,Mc Alester Regional Airport,34.882401,-95.783501,770
KMLD,Malad City Airport,42.16659927368164,-112.2969970703125,4503
KMLE,Millard Airport,41.19599914550781,-96.11199951171875,1051
KMLF,Milford Municipal-Ben and Judy Briscoe Field,38.42660141,-113.012001,5039
KMLI,Quad City International Airport,41.44850158691406,-90.50749969482422,590
KMLJ,Baldwin County Regional Airport,33.154202,-83.240701,385
KMLK,Malta Airport,48.34939956665039,-107.88600158691406,2280
KMLS,Frank Wiley Field,46.428001403808594,-105.88600158691406,2630
KMLT,Millinocket Municipal Airport,45.64780044555664,-68.68560028076172,408
KMLU,Monroe Regional Airport,32.51089859008789,-92.0376968383789,79
KMMH,Mammoth Yosemite Airport,37.62409973,-118.8379974,7135
KMMI,McMinn County Airport,35.39730072,-84.56259918,875
KMMK,Meriden Markham Municipal Airport,41.50870132446289,-72.82949829101562,103
KMML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,44.45050049,-95.82189941,1183
KMMS,Selfs Airport,34.2314987183,-90.28959655759999,162
KMMT,Mc Entire Joint National Guard Base,33.92079926,-80.80130005,254
KMMU,Morristown Municipal Airport,40.799400329589844,-74.41490173339844,187
KMMV,Mc Minnville Municipal Airport,45.19440079,-123.1360016,163
KMNF,Mountain View Airport,36.992801666259766,-91.7145004272461,1181
KMNG,Montana ARNG Heliport,45.805,-108.566666667,3649
KMNI,Santee Cooper Regional Airport,33.587100982666016,-80.20870208740234,103
KMNM,Menominee Regional Airport,45.126701,-87.638397,625
KMNN,Marion Municipal Airport,40.6161994934,-83.06349945070001,993
KMNV,Monroe County Airport,35.5453987121582,-84.38020324707031,1031
KMNZ,Hamilton Municipal Airport,31.6658992767334,-98.14859771728516,1299
KMO1,Richland Municipal Airport,37.875,-92.40850067138672,1110
KMO3,Stockton Municipal Airport,37.660301208496094,-93.81680297851562,1042
KMO6,Washington Regional Airport,38.587601,-90.993797,488
KMO8,North Central Missouri Regional Airport,39.77000045776367,-93.01270294189453,843
KMOB,Mobile Regional Airport,30.691200256348,-88.242797851562,219
KMOD,Modesto City Co-Harry Sham Field,37.62580109,-120.9540024,97
KMOP,Mount Pleasant Municipal Airport,43.621700286865234,-84.73750305175781,755
KMOR,Moore Murrell Airport,36.17940139770508,-83.37550354003906,1313
KMOT,Minot International Airport,48.2593994140625,-101.27999877929688,1716
KMOX,Morris Municipal - Charlie Schmidt Airport,45.56600189,-95.96720123,1138
KMPE,Philadelphia Municipal Airport,32.7994,-89.125999,458
KMPG,Marshall County Airport,39.88079833984375,-80.73580169677734,1214
KMPI,Mariposa Yosemite Airport,37.5108985901,-120.040000916,2254
KMPJ,Petit Jean Park Airport,35.13890075683594,-92.9092025756836,923
KMPO,Pocono Mountains Municipal Airport,41.13750076,-75.37889862,1915
KMPR,Mc Pherson Airport,38.35240173,-97.69129944,1498
KMPV,Edward F Knapp State Airport,44.20349884,-72.56230164,1166
KMPZ,Mount Pleasant Municipal Airport,40.94660187,-91.51110077,730
KMQB,Macomb Municipal Airport,40.520099639899996,-90.65239715579999,707
KMQI,Dare County Regional Airport,35.91899872,-75.69550323,13
KMQJ,Mount Comfort Airport,39.84349823,-85.89710236,862
KMQS,Chester County G O Carlson Airport,39.97900009,-75.8655014,660
KMQT,Marquette Airport,46.53390121459961,-87.5614013671875,1424
KMQW,Telfair Wheeler Airport,32.09579849243164,-82.87999725341797,202
KMQY,Smyrna Airport,36.0089988708,-86.5201034546,543
KMRB,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,565
KMRC,Maury County Airport,35.5541000366,-87.17890167239999,681
KMRF,Marfa Municipal Airport,30.371099,-104.017997,4849
KMRH,Michael J. Smith Field,34.73360062,-76.66059875,11
KMRJ,Iowa County Airport,42.886799,-90.236198,1171
KMRN,Foothills Regional Airport,35.820202,-81.611397,1270
KMRT,Union County Airport,40.224700927734375,-83.35160064697266,1021
KMRY,Monterey Peninsula Airport,36.58700180053711,-121.84300231933594,257
KMSA,Mt Pleasant Airport,33.129398345947266,-94.97560119628906,400
KMSL,Northwest Alabama Regional Airport,34.74530029,-87.61019897,551
KMSN,Dane County Regional Truax Field,43.13990020751953,-89.3375015258789,887
KMSO,Missoula International Airport,46.91630173,-114.0910034,3206
KMSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802,841
KMSS,Massena International Richards Field,44.93579864501953,-74.84559631347656,215
KMSV,Sullivan County International Airport,41.70159912,-74.79499817,1403
KMSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4
KMTC,Selfridge Air National Guard Base Airport,42.613463,-82.836919,580
KMTH,The Florida Keys Marathon Airport,24.726101,-81.051399,5
KMTJ,Montrose Regional Airport,38.509799957300004,-107.893997192,5759
